LocationDesc,Year,GeoLocation,retail_tax_percentage,pack_consumption_pc,fed_state_tax_pp,mean_pp,state_tax_pp,cig_tax_rev
Maryland,2009,"(39.290580964, -76.609260111)",48.4,35.4,3.01,6.215,2,399318000
Maryland,2010,"(39.290580964, -76.609260111)",48.1,35,3.01,6.252,2,399213000
Maryland,2011,"(39.290580964, -76.609260111)",47.9,34.6,3.01,6.288,2,399135000
Maryland,2012,"(39.290580964, -76.609260111)",47.3,34.4,3.01,6.362,2,401550000
Maryland,2013,"(39.290580964, -76.609260111)",47.2,32.6,3.01,6.383,2,382443200
Maryland,2014,"(39.290580964, -76.609260111)",46.5,31.6,3.01,6.47,2,374270210
Maryland,2015,"(39.290580964, -76.609260111)",45.9,30.4,3.01,6.556,2,361924389
Maryland,2016,"(39.290580964, -76.609260111)",44.8,30.4,3.01,6.719,2,364461221
Maryland,2017,"(39.290580964, -76.609260111)",43.8,29.2,3.01,6.873,2,349725701
Maryland,2018,"(39.290580964, -76.609260111)",43.5,27.6,3.01,6.912,2,334523847
Maryland,2019,"(39.290580964, -76.609260111)",41.5,26.4,3.01,7.256,2,318978500
Massachusetts,1970,"(42.27687047, -72.082690675)",48.8,124.3,0.2,0.41,0.12,81570000
Massachusetts,1971,"(42.27687047, -72.082690675)",52.2,121.4,0.24,0.46,0.16,88880000
Massachusetts,1972,"(42.27687047, -72.082690675)",52.2,117.9,0.24,0.46,0.16,108629000
Massachusetts,1973,"(42.27687047, -72.082690675)",51.8,121.2,0.24,0.463,0.16,112178000
Massachusetts,1974,"(42.27687047, -72.082690675)",48.6,124.3,0.24,0.494,0.16,115663000
Massachusetts,1975,"(42.27687047, -72.082690675)",50.5,126.1,0.29,0.574,0.16,117057000
Massachusetts,1976,"(42.27687047, -72.082690675)",50.6,116.9,0.29,0.573,0.21,143083000
Massachusetts,1977,"(42.27687047, -72.082690675)",46.9,118.9,0.29,0.618,0.21,145006000
Massachusetts,1978,"(42.27687047, -72.082690675)",45,120.5,0.29,0.645,0.21,146357000
Massachusetts,1979,"(42.27687047, -72.082690675)",42.5,118.2,0.29,0.682,0.21,143272000
Massachusetts,1980,"(42.27687047, -72.082690675)",41,120.5,0.29,0.708,0.21,146022000
Massachusetts,1981,"(42.27687047, -72.082690675)",37.1,123.2,0.29,0.781,0.21,148438000
Massachusetts,1982,"(42.27687047, -72.082690675)",32.7,122.3,0.29,0.887,0.21,148323000
Massachusetts,1983,"(42.27687047, -72.082690675)",41.4,119.8,0.42,1.014,0.21,145413000
Massachusetts,1984,"(42.27687047, -72.082690675)",38.8,116,0.42,1.083,0.26,173429000
Massachusetts,1985,"(42.27687047, -72.082690675)",36.5,117.2,0.42,1.15,0.26,176875000
Massachusetts,1986,"(42.27687047, -72.082690675)",34.9,115.8,0.42,1.204,0.26,175333189
Massachusetts,1987,"(42.27687047, -72.082690675)",31.8,113.8,0.42,1.316,0.26,173006593
Massachusetts,1988,"(42.27687047, -72.082690675)",28.3,111.7,0.42,1.486,0.26,170898271
Massachusetts,1989,"(42.27687047, -72.082690675)",27.5,104.4,0.42,1.524,0.26,160319644
Massachusetts,1990,"(42.27687047, -72.082690675)",25.7,99.4,0.42,1.633,0.26,152641411
Massachusetts,1991,"(42.27687047, -72.082690675)",26.2,93.5,0.46,1.759,0.26,146858545
Massachusetts,1992,"(42.27687047, -72.082690675)",25.5,90.5,0.46,1.806,0.26,142123897
Massachusetts,1993,"(42.27687047, -72.082690675)",89.3,84.1,0.75,1.909,0.26,189891166
Massachusetts,1994,"(42.27687047, -72.082690675)",36.5,77,0.75,2.056,0.51,237547765
Massachusetts,1995,"(42.27687047, -72.082690675)",36.1,76.9,0.75,2.076,0.51,236881320
Massachusetts,1996,"(42.27687047, -72.082690675)",40.9,74.6,1,2.446,0.51,230341241
Massachusetts,1997,"(42.27687047, -72.082690675)",38.7,66.7,1,2.585,0.51,279038430
Massachusetts,1998,"(42.27687047, -72.082690675)",35.4,63.6,1,2.822,0.76,294234047
Massachusetts,1999,"(42.27687047, -72.082690675)",28.4,60.4,1,3.523,0.76,280663934
Massachusetts,2000,"(42.27687047, -72.082690675)",28.6,58.3,1.1,3.843,0.76,274467097
Massachusetts,2001,"(42.27687047, -72.082690675)",27.5,54.8,1.1,3.994,0.76,264047565
Massachusetts,2002,"(42.27687047, -72.082690675)",39.2,55.5,1.9,4.843,0.76,270128197
Massachusetts,2003,"(42.27687047, -72.082690675)",36.9,47.5,1.9,5.153,1.51,438734517
Massachusetts,2004,"(42.27687047, -72.082690675)",37.8,43.6,1.9,5.028,1.51,423522384
Massachusetts,2005,"(42.27687047, -72.082690675)",37.6,42.7,1.9,5.053,1.51,413602137
Massachusetts,2006,"(42.27687047, -72.082690675)",38,44.1,1.9,5.001,1.51,426505842
Massachusetts,2007,"(42.27687047, -72.082690675)",37,43,1.9,5.13,1.51,418448784
Massachusetts,2008,"(42.27687047, -72.082690675)",45.6,43.1,2.9,6.365,1.51,419593968
Massachusetts,2009,"(42.27687047, -72.082690675)",48.5,34.6,3.52,7.261,2.51,562776156
Massachusetts,2010,"(42.27687047, -72.082690675)",47.3,33.7,3.52,7.441,2.51,557284758
Massachusetts,2011,"(42.27687047, -72.082690675)",46.8,34.2,3.52,7.514,2.51,561567069
Massachusetts,2012,"(42.27687047, -72.082690675)",46.9,33.5,3.52,7.505,2.51,553406808
Massachusetts,2013,"(42.27687047, -72.082690675)",52.1,32.2,4.52,8.683,2.51,536736894
Massachusetts,2014,"(42.27687047, -72.082690675)",51.5,27.1,4.52,8.781,3.51,621476706
Massachusetts,2015,"(42.27687047, -72.082690675)",50.6,25.9,4.52,8.934,3.51,616752630
Massachusetts,2016,"(42.27687047, -72.082690675)",49.8,25.6,4.52,9.076,3.51,610824240
Massachusetts,2017,"(42.27687047, -72.082690675)",48.1,24.3,4.52,9.398,3.51,580250385
Massachusetts,2018,"(42.27687047, -72.082690675)",47.1,23,4.52,9.594,3.51,553737951
Massachusetts,2019,"(42.27687047, -72.082690675)",46.3,21.3,4.52,9.754,3.51,516455432
Michigan,1970,"(44.661319543001, -84.71439027)",48.5,128.6,0.19,0.392,0.11,85396000
Michigan,1971,"(44.661319543001, -84.71439027)",47.5,126.1,0.19,0.4,0.11,123495000
Michigan,1972,"(44.661319543001, -84.71439027)",47.3,131.4,0.19,0.402,0.11,130016000
Michigan,1973,"(44.661319543001, -84.71439027)",46.2,133.7,0.19,0.411,0.11,133604000
Michigan,1974,"(44.661319543001, -84.71439027)",42.8,138.8,0.19,0.444,0.11,138116000
Michigan,1975,"(44.661319543001, -84.71439027)",39.7,136.8,0.19,0.479,0.11,136929000
Michigan,1976,"(44.661319543001, -84.71439027)",39.3,138,0.19,0.483,0.11,139015000
Michigan,1977,"(44.661319543001, -84.71439027)",35.2,140.3,0.19,0.54,0.11,140488000
Michigan,1978,"(44.661319543001, -84.71439027)",33.2,141.8,0.19,0.572,0.11,142424000
Michigan,1979,"(44.661319543001, -84.71439027)",31.5,140.9,0.19,0.603,0.11,142421000
Michigan,1980,"(44.661319543001, -84.71439027)",30.7,140.7,0.19,0.618,0.11,142473000
Michigan,1981,"(44.661319543001, -84.71439027)",27.9,139.5,0.19,0.68,0.11,142017000
Michigan,1982,"(44.661319543001, -84.71439027)",33.1,137.3,0.29,0.877,0.21,147003000
Michigan,1983,"(44.661319543001, -84.71439027)",38.1,128.3,0.37,0.97,0.21,245417000
Michigan,1984,"(44.661319543001, -84.71439027)",36.5,128.2,0.37,1.014,0.21,245818000
Michigan,1985,"(44.661319543001, -84.71439027)",34.9,126.6,0.37,1.06,0.21,243993000
Michigan,1986,"(44.661319543001, -84.71439027)",33.2,126.5,0.37,1.114,0.21,241805000
Michigan,1987,"(44.661319543001, -84.71439027)",30.3,122.1,0.37,1.222,0.21,236118000
Michigan,1988,"(44.661319543001, -84.71439027)",30.8,121.1,0.41,1.33,0.25,252492000
Michigan,1989,"(44.661319543001, -84.71439027)",28.5,116.6,0.41,1.439,0.25,272167000
Michigan,1990,"(44.661319543001, -84.71439027)",28.3,114.4,0.41,1.449,0.25,267058000
Michigan,1991,"(44.661319543001, -84.71439027)",25.5,110.3,0.45,1.767,0.25,257166000
Michigan,1992,"(44.661319543001, -84.71439027)",24.4,107.6,0.45,1.846,0.25,251217000
Michigan,1993,"(44.661319543001, -84.71439027)",30,106.5,0.49,1.634,0.25,246198000
Michigan,1994,"(44.661319543001, -84.71439027)",44.1,112.9,0.99,2.243,0.25,277844000
Michigan,1995,"(44.661319543001, -84.71439027)",43.2,82.8,0.99,2.293,0.75,590693000
Michigan,1996,"(44.661319543001, -84.71439027)",42.3,82.9,0.99,2.338,0.75,592743600
Michigan,1997,"(44.661319543001, -84.71439027)",40.7,75.6,0.99,2.43,0.75,545932880
Michigan,1998,"(44.661319543001, -84.71439027)",37.9,73.7,0.99,2.613,0.75,530765000
Michigan,1999,"(44.661319543001, -84.71439027)",29.7,81.7,0.99,3.338,0.75,604717910
Michigan,2000,"(44.661319543001, -84.71439027)",31.5,83.7,1.09,3.455,0.75,601779870
Michigan,2001,"(44.661319543001, -84.71439027)",28.7,79.2,1.09,3.793,0.75,590401079
Michigan,2002,"(44.661319543001, -84.71439027)",37.7,78.1,1.64,4.345,0.75,584605129
Michigan,2003,"(44.661319543001, -84.71439027)",37.8,72.3,1.64,4.334,1.25,828678247
Michigan,2004,"(44.661319543001, -84.71439027)",47,68.5,2.39,5.087,1.25,863990100
Michigan,2005,"(44.661319543001, -84.71439027)",46.9,57.9,2.39,5.1,2,1106720107
Michigan,2006,"(44.661319543001, -84.71439027)",45.2,56.5,2.39,5.293,2,1143259559
Michigan,2007,"(44.661319543001, -84.71439027)",44.7,55,2.39,5.35,2,1111162536
Michigan,2008,"(44.661319543001, -84.71439027)",44.2,52.4,2.39,5.413,2,1055969027
Michigan,2009,"(44.661319543001, -84.71439027)",49,50.6,3.01,6.139,2,1011635371
Michigan,2010,"(44.661319543001, -84.71439027)",48.5,48.8,3.01,6.21,2,972127950
Michigan,2011,"(44.661319543001, -84.71439027)",47.5,46.4,3.01,6.335,2,916872910
Michigan,2012,"(44.661319543001, -84.71439027)",47.1,46.7,3.01,6.386,2,922370520
Michigan,2013,"(44.661319543001, -84.71439027)",45.9,45.4,3.01,6.562,2,896272083
Michigan,2014,"(44.661319543001, -84.71439027)",46.4,44.5,3.01,6.492,2,879665787
Michigan,2015,"(44.661319543001, -84.71439027)",45.1,44.5,3.01,6.673,2,881432929
Michigan,2016,"(44.661319543001, -84.71439027)",45,44.9,3.01,6.689,2,890658898
Michigan,2017,"(44.661319543001, -84.71439027)",44.8,44.4,3.01,6.717,2,882046000
Michigan,2018,"(44.661319543001, -84.71439027)",44.6,42.5,3.01,6.751,2,847193364
Michigan,2019,"(44.661319543001, -84.71439027)",42.5,41.3,3.01,7.088,2,824738945
Minnesota,1970,"(46.355648736, -94.794200503)",52.4,104.3,0.21,0.401,0.13,50168632
Minnesota,1971,"(46.355648736, -94.794200503)",57.5,116.4,0.26,0.452,0.13,57865633
Minnesota,1972,"(46.355648736, -94.794200503)",57,96.8,0.26,0.456,0.18,61451715
Minnesota,1973,"(46.355648736, -94.794200503)",55.3,106.8,0.26,0.47,0.18,74855664
Minnesota,1974,"(46.355648736, -94.794200503)",52.6,110.6,0.26,0.494,0.18,77610293
Minnesota,1975,"(46.355648736, -94.794200503)",49.9,111.5,0.26,0.521,0.18,78648180
Minnesota,1976,"(46.355648736, -94.794200503)",49,116.7,0.26,0.531,0.18,82524137
Minnesota,1977,"(46.355648736, -94.794200503)",44.9,117.2,0.26,0.579,0.18,83667105
Minnesota,1978,"(46.355648736, -94.794200503)",42.7,118.9,0.26,0.609,0.18,85171636
Minnesota,1979,"(46.355648736, -94.794200503)",41.3,118.3,0.26,0.63,0.18,85350189
Minnesota,1980,"(46.355648736, -94.794200503)",39.5,117.7,0.26,0.658,0.18,86084277
Minnesota,1981,"(46.355648736, -94.794200503)",36.3,120.8,0.26,0.717,0.18,88626729
Minnesota,1982,"(46.355648736, -94.794200503)",29.8,119.4,0.26,0.873,0.18,87997454
Minnesota,1983,"(46.355648736, -94.794200503)",34.3,113.2,0.34,0.992,0.18,84999048
Minnesota,1984,"(46.355648736, -94.794200503)",33.5,110.8,0.34,1.015,0.18,83117876
Minnesota,1985,"(46.355648736, -94.794200503)",33.5,113,0.39,1.163,0.18,85266384
Minnesota,1986,"(46.355648736, -94.794200503)",32.5,104.8,0.39,1.201,0.23,101057348
Minnesota,1987,"(46.355648736, -94.794200503)",38,108.8,0.54,1.417,0.38,113132806
Minnesota,1988,"(46.355648736, -94.794200503)",35.4,94.1,0.54,1.525,0.38,153560009
Minnesota,1989,"(46.355648736, -94.794200503)",83.8,92.3,0.54,1.623,0.38,155765128
Minnesota,1990,"(46.355648736, -94.794200503)",31.1,90.7,0.54,1.739,0.38,149613038
Minnesota,1991,"(46.355648736, -94.794200503)",31.9,86.2,0.63,1.977,0.38,146789836
Minnesota,1992,"(46.355648736, -94.794200503)",31.5,83.8,0.68,2.156,0.43,159104810
Minnesota,1993,"(46.355648736, -94.794200503)",36.7,81.6,0.72,1.961,0.43,174012701
Minnesota,1994,"(46.355648736, -94.794200503)",35.6,83.4,0.72,2.022,0.48,173787772
Minnesota,1995,"(46.355648736, -94.794200503)",34.5,84.1,0.72,2.086,0.48,179311537
Minnesota,1996,"(46.355648736, -94.794200503)",33.2,81.7,0.72,2.168,0.48,177531265
Minnesota,1997,"(46.355648736, -94.794200503)",32.7,84.1,0.72,2.2,0.48,180639655
Minnesota,1998,"(46.355648736, -94.794200503)",31.7,83.2,0.72,2.274,0.48,184434120
Minnesota,1999,"(46.355648736, -94.794200503)",23.7,80.7,0.72,3.036,0.48,181654621
Minnesota,2000,"(46.355648736, -94.794200503)",25.7,76,0.82,3.188,0.48,177261843
Minnesota,2001,"(46.355648736, -94.794200503)",23.6,74.2,0.82,3.476,0.48,176417568
Minnesota,2002,"(46.355648736, -94.794200503)",24.7,71,0.87,3.523,0.48,169427723
Minnesota,2003,"(46.355648736, -94.794200503)",25.4,71.7,0.87,3.429,0.48,171131889
Minnesota,2004,"(46.355648736, -94.794200503)",24.8,73,0.87,3.515,0.48,177195124
Minnesota,2005,"(46.355648736, -94.794200503)",42,65.7,1.875,4.467,0.48,160653128
Minnesota,2006,"(46.355648736, -94.794200503)",41,55.6,1.883,4.589,1.485,390965068
Minnesota,2007,"(46.355648736, -94.794200503)",40.8,53,1.883,4.61,1.493,408644067
Minnesota,2008,"(46.355648736, -94.794200503)",39.1,50.9,1.883,4.814,1.493,394520391
Minnesota,2009,"(46.355648736, -94.794200503)",44.3,48.7,2.514,5.671,1.56,382044989
Minnesota,2010,"(46.355648736, -94.794200503)",44.8,46.5,2.59,5.785,1.56,380217228
Minnesota,2011,"(46.355648736, -94.794200503)",43.9,51.5,2.596,5.907,1.576,430295481
Minnesota,2012,"(46.355648736, -94.794200503)",44.9,37.9,2.61,5.809,1.6,322516525
